age,job,marital,education,month,campaign,previous,poutcome,cons.conf.idx,euribor3m,nr.employed,y
49,admin.,married,basic.9y,may,3,0,nonexistent,-36.4,4.857,5191.0,no
57,unknown,married,unknown,may,2,0,nonexistent,-36.4,4.857,5191.0,no
58,blue-collar,divorced,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
52,technician,married,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
50,services,divorced,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
33,entrepreneur,married,university.degree,may,3,0,nonexistent,-36.4,4.857,5191.0,no
57,blue-collar,married,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
48,blue-collar,married,basic.6y,may,3,0,nonexistent,-36.4,4.857,5191.0,no
55,technician,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
38,management,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
38,services,married,high.school,may,3,0,nonexistent,-36.4,4.857,5191.0,no
53,admin.,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
36,blue-collar,single,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
32,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
33,services,married,basic.4y,may,3,0,nonexistent,-36.4,4.857,5191.0,no
58,entrepreneur,married,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
40,unemployed,divorced,high.school,may,3,0,nonexistent,-36.4,4.857,5191.0,no
57,management,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
45,technician,married,high.school,may,3,0,nonexistent,-36.4,4.857,5191.0,no
42,blue-collar,married,basic.4y,may,3,0,nonexistent,-36.4,4.857,5191.0,no
46,admin.,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
36,technician,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
41,self-employed,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
57,admin.,divorced,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
49,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
56,management,divorced,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
37,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
37,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
46,admin.,single,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
22,blue-collar,single,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
43,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
49,blue-collar,married,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
41,technician,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
38,admin.,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
33,admin.,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
49,admin.,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
30,blue-collar,single,unknown,may,2,0,nonexistent,-36.4,4.857,5191.0,no
33,admin.,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
34,management,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
30,student,single,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
59,management,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
59,management,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
41,self-employed,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
28,unknown,single,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,yes
44,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,yes
59,retired,unknown,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
50,management,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
35,admin.,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
42,admin.,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
45,admin.,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
36,technician,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
56,services,married,high.school,may,3,0,nonexistent,-36.4,4.857,5191.0,no
29,blue-collar,divorced,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
41,self-employed,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
42,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
52,services,single,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
48,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
31,blue-collar,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
43,unemployed,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
36,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
42,entrepreneur,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
52,services,divorced,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
39,admin.,married,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
36,services,married,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
42,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
41,admin.,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
55,technician,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
30,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
57,retired,unknown,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
45,entrepreneur,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
51,blue-collar,married,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
39,self-employed,single,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
47,admin.,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
27,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
34,technician,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
57,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
43,entrepreneur,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
49,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
39,management,married,university.degree,may,3,0,nonexistent,-36.4,4.857,5191.0,no
38,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
49,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
58,management,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
43,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,no
50,unknown,married,unknown,may,3,0,nonexistent,-36.4,4.857,5191.0,no
31,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
43,self-employed,divorced,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
43,self-employed,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
30,self-employed,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
27,services,single,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,no
51,services,married,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
37,technician,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
46,housemaid,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
35,blue-collar,married,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,no
47,admin.,divorced,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
46,management,married,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
40,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,no
26,housemaid,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
32,blue-collar,divorced,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
45,management,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
34,admin.,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
47,blue-collar,married,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
42,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,yes
57,technician,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
57,technician,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
38,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
57,technician,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
28,student,single,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
60,management,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
48,admin.,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
47,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,no
40,admin.,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
51,management,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
48,unemployed,single,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
54,housemaid,married,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
40,blue-collar,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
44,admin.,single,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
52,self-employed,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
31,blue-collar,single,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
32,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
44,admin.,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
39,management,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
57,management,married,professional.course,may,3,0,nonexistent,-36.4,4.857,5191.0,no
52,admin.,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
42,management,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,yes
42,technician,single,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,no
43,management,married,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,no
31,admin.,divorced,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
29,admin.,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
57,blue-collar,divorced,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
44,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
59,unknown,married,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
39,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
57,retired,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
41,management,married,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
37,technician,single,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
38,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
42,retired,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
49,unknown,married,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
54,management,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
36,admin.,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
32,admin.,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
35,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,no
45,housemaid,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
56,technician,married,unknown,may,2,0,nonexistent,-36.4,4.857,5191.0,no
34,technician,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
41,unemployed,married,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
41,services,married,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
36,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
32,admin.,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
31,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
38,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,no
35,admin.,divorced,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
53,admin.,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
51,admin.,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
56,entrepreneur,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
33,admin.,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
33,admin.,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
51,services,divorced,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
39,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,yes
45,entrepreneur,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
40,technician,single,university.degree,may,3,0,nonexistent,-36.4,4.857,5191.0,no
60,unknown,single,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
33,technician,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
47,blue-collar,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
48,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
43,entrepreneur,married,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
37,management,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
50,services,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
59,entrepreneur,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
32,technician,married,unknown,may,2,0,nonexistent,-36.4,4.857,5191.0,no
42,housemaid,single,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
52,blue-collar,married,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
42,blue-collar,married,unknown,may,2,0,nonexistent,-36.4,4.857,5191.0,no
42,admin.,married,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
40,management,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
38,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
39,blue-collar,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
39,blue-collar,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
38,admin.,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
47,admin.,single,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
30,services,single,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
38,admin.,divorced,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
39,technician,divorced,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
44,admin.,married,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
36,admin.,married,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
41,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
41,blue-collar,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
35,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
41,technician,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
36,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
35,admin.,single,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
33,blue-collar,single,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
38,admin.,single,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
33,self-employed,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
55,self-employed,married,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
36,blue-collar,single,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
57,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.857,5191.0,no
32,entrepreneur,single,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
30,self-employed,single,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
43,admin.,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
46,admin.,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
35,admin.,divorced,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
34,admin.,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
50,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
39,admin.,single,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
39,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
42,entrepreneur,married,basic.6y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
57,retired,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
45,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
40,technician,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
42,blue-collar,married,high.school,may,3,0,nonexistent,-36.4,4.857,5191.0,yes
40,technician,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
38,blue-collar,single,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
39,blue-collar,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
41,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
39,blue-collar,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
41,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
45,admin.,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
35,admin.,divorced,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
35,admin.,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
49,blue-collar,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
36,technician,married,unknown,may,2,0,nonexistent,-36.4,4.857,5191.0,no
23,admin.,single,university.degree,may,3,0,nonexistent,-36.4,4.857,5191.0,no
43,unemployed,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
49,entrepreneur,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
36,technician,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
51,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
45,housemaid,married,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
42,admin.,married,high.school,may,3,0,nonexistent,-36.4,4.857,5191.0,no
32,services,married,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
46,management,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
37,blue-collar,married,unknown,may,3,0,nonexistent,-36.4,4.857,5191.0,no
53,management,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
30,blue-collar,married,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
45,unknown,married,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
24,technician,single,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
45,unknown,married,unknown,may,1,0,nonexistent,-36.4,4.857,5191.0,no
34,admin.,single,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
41,management,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
59,blue-collar,married,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
45,blue-collar,married,basic.4y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
32,technician,married,professional.course,may,3,0,nonexistent,-36.4,4.857,5191.0,no
33,technician,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
32,admin.,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
34,services,single,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
46,management,married,university.degree,may,2,0,nonexistent,-36.4,4.857,5191.0,no
42,technician,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
48,admin.,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
58,admin.,divorced,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
34,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
32,admin.,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
48,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
47,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
31,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
32,admin.,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
32,admin.,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
36,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
53,blue-collar,married,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
50,services,married,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
